season,round,race_date,mae_raw_prediction,race_position_mae,winner_correct,top3_overlap,top5_overlap,top10_overlap,podium_exact,exact_position_accuracy,spearman_rank_correlation,grid_size
2026,1,2026-03-08,3.9972277302904726,4.2727272727272725,1,0.6666666666666666,0.6,0.7,0,0.13636363636363635,0.4997176736307172,22
2026,2,2026-03-15,4.311451432266594,4.363636363636363,0,0.6666666666666666,0.8,0.7,0,0.045454545454545456,0.5335968379446642,22
2026,3,2026-03-29,2.4641511233427518,1.8181818181818181,1,0.6666666666666666,1.0,0.8,0,0.2727272727272727,0.9311123658949747,22
2026,4,2026-05-03,3.534576919888266,4.454545454545454,1,0.6666666666666666,0.6,0.8,0,0.09090909090909091,0.583286278938453,22
2026,5,2026-05-24,5.378193741323202,5.636363636363637,0,0.3333333333333333,0.4,0.6,0,0.0,0.32580463015245625,22
2026,6,2026-06-07,5.2692309449496255,5.454545454545454,1,0.6666666666666666,0.4,0.5,0,0.18181818181818182,0.31789949181253535,22
2026,7,2026-06-14,3.545845946114245,3.090909090909091,0,0.6666666666666666,0.8,0.7,0,0.13636363636363635,0.7402597402597403,22
2026,8,2026-06-28,2.526585547912549,2.0,1,0.6666666666666666,0.6,0.9,0,0.18181818181818182,0.9243365330321853,22
2026,9,2026-07-05,3.761270011825454,4.0,0,0.6666666666666666,0.8,0.7,0,0.09090909090909091,0.6239412761151892,22
2026,10,2026-07-19,2.6634143975493085,2.727272727272727,1,0.6666666666666666,0.6,0.8,0,0.13636363636363635,0.7368718238283457,22
2026,11,2026-07-26,2.6875028700129433,2.5454545454545454,1,0.3333333333333333,1.0,0.9,0,0.13636363636363635,0.8170525127046867,22
2026,12,2026-08-23,2.7290843905506894,2.6363636363636362,1,1.0,0.8,0.8,1,0.18181818181818182,0.8226990400903446,22
