season,round,race_date,mae_raw_prediction,race_position_mae,winner_correct,top3_overlap,top5_overlap,top10_overlap,podium_exact,exact_position_accuracy,spearman_rank_correlation,grid_size
2026,1,2026-03-08,4.235273275398459,5.0,0,0.3333333333333333,0.6,0.7,0,0.09090909090909091,0.44325239977413894,22
2026,2,2026-03-15,5.2234861667533385,5.545454545454546,0,0.0,0.4,0.7,0,0.09090909090909091,0.3280632411067194,22
2026,3,2026-03-29,2.942480662261467,3.090909090909091,0,0.3333333333333333,0.8,0.8,0,0.09090909090909091,0.7888198757763977,22
2026,4,2026-05-03,3.2411809774066414,3.6363636363636362,1,0.3333333333333333,0.8,0.8,0,0.045454545454545456,0.691699604743083,22
2026,5,2026-05-24,4.733849840273641,5.545454545454546,1,0.3333333333333333,0.6,0.6,0,0.09090909090909091,0.34500282326369286,22
2026,6,2026-06-07,5.6813119467342545,6.363636363636363,1,0.6666666666666666,0.4,0.5,0,0.045454545454545456,0.22868435911914178,22
2026,7,2026-06-14,3.623563657529331,3.3636363636363638,0,0.3333333333333333,0.6,0.8,0,0.13636363636363635,0.7221908526256353,22
2026,8,2026-06-28,2.677314340237612,2.6363636363636362,0,0.3333333333333333,0.8,0.8,0,0.0,0.8881987577639752,22
2026,9,2026-07-05,4.440744109139281,4.7272727272727275,0,0.6666666666666666,0.6,0.7,0,0.045454545454545456,0.5392433653303219,22
2026,10,2026-07-19,2.841746182460989,3.1818181818181817,0,0.3333333333333333,0.6,0.8,0,0.0,0.7492941840767929,22
2026,11,2026-07-26,2.930407830085771,3.0,0,0.0,0.8,0.9,0,0.13636363636363635,0.8001129305477132,22
2026,12,2026-08-23,2.9281361735892335,2.909090909090909,1,1.0,0.8,0.8,1,0.13636363636363635,0.7312252964426879,22
