season,round,race_date,mae_raw_prediction,race_position_mae,winner_correct,top3_overlap,top5_overlap,top10_overlap,podium_exact,exact_position_accuracy,spearman_rank_correlation,grid_size
2026,1,2026-03-08,4.629141680972908,5.454545454545454,0,0.3333333333333333,0.6,0.7,0,0.13636363636363635,0.3574251835121401,22
2026,2,2026-03-15,5.199338224056553,5.909090909090909,0,0.3333333333333333,0.4,0.7,0,0.09090909090909091,0.24788255223037836,22
2026,3,2026-03-29,3.585470720180669,3.5454545454545454,1,0.3333333333333333,0.8,0.8,0,0.13636363636363635,0.753811405985319,22
2026,4,2026-05-03,3.5671977707011506,4.545454545454546,1,0.3333333333333333,0.8,0.8,0,0.045454545454545456,0.5674760022586111,22
2026,5,2026-05-24,4.636293117756395,4.909090909090909,1,0.3333333333333333,0.4,0.7,0,0.09090909090909091,0.48164878599661215,22
2026,6,2026-06-07,5.502195165304466,6.090909090909091,1,0.3333333333333333,0.4,0.5,0,0.045454545454545456,0.35855448898927167,22
2026,7,2026-06-14,3.825822027436375,3.272727272727273,0,0.6666666666666666,0.6,0.8,0,0.18181818181818182,0.6950875211744778,22
2026,8,2026-06-28,3.3640130760875646,3.272727272727273,0,0.6666666666666666,0.8,0.8,0,0.0,0.8023715415019763,22
2026,9,2026-07-05,4.5340850418148815,5.0,0,0.6666666666666666,0.6,0.7,0,0.045454545454545456,0.4850367024280069,22
2026,10,2026-07-19,3.310214382057715,3.727272727272727,0,0.3333333333333333,0.8,0.8,0,0.13636363636363635,0.6171654432523999,22
2026,11,2026-07-26,3.0130648438473515,2.909090909090909,0,0.3333333333333333,0.8,0.9,0,0.09090909090909091,0.8080180688876343,22
2026,12,2026-08-23,3.0845219634104692,3.0,0,0.3333333333333333,0.8,0.8,0,0.18181818181818182,0.6781479390175044,22
