season,round,race_date,mae_raw_prediction,race_position_mae,winner_correct,top3_overlap,top5_overlap,top10_overlap,podium_exact,exact_position_accuracy,spearman_rank_correlation,grid_size
2026,1,2026-03-08,4.714164480511162,6.0,0,0.0,0.6,0.6,0,0.045454545454545456,0.3088650479954828,22
2026,2,2026-03-15,5.095641026397361,5.363636363636363,0,0.6666666666666666,0.4,0.6,0,0.13636363636363635,0.32919254658385094,22
2026,3,2026-03-29,3.7391504193295035,3.4545454545454546,1,0.3333333333333333,0.6,0.7,0,0.09090909090909091,0.7549407114624508,22
2026,4,2026-05-03,3.7532045401462573,4.818181818181818,1,0.3333333333333333,0.6,0.8,0,0.09090909090909091,0.5358554488989272,22
2026,5,2026-05-24,4.735377696525433,4.636363636363637,1,0.6666666666666666,0.4,0.7,0,0.09090909090909091,0.557312252964427,22
2026,6,2026-06-07,5.477137288262392,6.181818181818182,1,0.6666666666666666,0.4,0.5,0,0.09090909090909091,0.2636928289102203,22
2026,7,2026-06-14,4.037343003276177,3.090909090909091,0,0.3333333333333333,0.6,0.8,0,0.22727272727272727,0.6984754376058724,22
2026,8,2026-06-28,3.083011362973326,2.6363636363636362,0,0.6666666666666666,0.8,0.8,0,0.045454545454545456,0.8769057029926597,22
2026,9,2026-07-05,4.814088896318837,5.454545454545454,0,0.3333333333333333,0.4,0.7,0,0.0,0.4048560135516658,22
2026,10,2026-07-19,3.4995363215326436,2.909090909090909,0,0.6666666666666666,0.8,0.8,0,0.2727272727272727,0.7312252964426879,22
2026,11,2026-07-26,3.140191329854644,2.5454545454545454,0,0.3333333333333333,0.8,0.9,0,0.18181818181818182,0.8091473743647659,22
2026,12,2026-08-23,3.2576036009403113,2.6363636363636362,0,0.3333333333333333,0.8,0.8,0,0.18181818181818182,0.707509881422925,22
