season,round,race_date,mae_raw_prediction,race_position_mae,winner_correct,top3_overlap,top5_overlap,top10_overlap,podium_exact,exact_position_accuracy,spearman_rank_correlation,grid_size
2025,1,2025-03-16,4.157638974232976,5.4,0,0.0,0.4,0.7,0,0.0,0.43909774436090226,20
2025,2,2025-03-23,4.355936389777019,5.4,0,0.6666666666666666,0.6,0.6,0,0.1,0.2721804511278195,20
2025,3,2025-04-06,2.720354250223566,2.4,0,1.0,1.0,0.8,1,0.05,0.8526315789473683,20
2025,4,2025-04-13,2.8592741056241593,2.7,0,0.6666666666666666,0.8,0.7,0,0.1,0.806015037593985,20
2025,5,2025-04-20,2.6970297233822214,2.6,0,0.3333333333333333,1.0,0.9,0,0.1,0.7894736842105263,20
2025,6,2025-05-04,2.604332943039551,2.1,1,0.6666666666666666,0.8,1.0,0,0.2,0.8872180451127819,20
2025,7,2025-05-18,2.8940378937440165,2.5,0,1.0,0.6,0.9,1,0.15,0.7684210526315788,20
2025,8,2025-05-25,3.5572538103400775,3.9,1,0.6666666666666666,1.0,0.7,0,0.15,0.6180451127819548,20
2025,9,2025-06-01,3.5211567056664435,3.8947368421052633,0,0.6666666666666666,0.6,0.7,0,0.05263157894736842,0.5368421052631579,19
2025,10,2025-06-15,4.170418084097777,4.8,0,0.6666666666666666,0.6,0.7,0,0.0,0.3744360902255639,20
2025,11,2025-06-29,4.31548348885063,5.2,0,0.6666666666666666,0.8,0.6,0,0.05,0.3157894736842105,20
2025,12,2025-07-06,4.667064070441134,5.1,1,0.6666666666666666,0.6,0.5,0,0.2,0.33533834586466166,20
2025,13,2025-07-27,3.802453840953685,3.2,1,0.6666666666666666,0.8,0.7,0,0.3,0.7052631578947368,20
2025,14,2025-08-03,3.2803784636341815,3.0,1,0.6666666666666666,0.8,0.8,0,0.1,0.7849624060150376,20
2025,15,2025-08-31,5.345162832736623,6.2,0,0.3333333333333333,0.4,0.5,0,0.1,-0.024060150375939848,20
2025,16,2025-09-07,2.584052425009971,2.6,0,0.6666666666666666,0.8,0.9,0,0.05,0.8390977443609022,20
2025,17,2025-09-21,4.029548125001109,3.6,0,0.3333333333333333,0.4,0.8,0,0.05,0.5654135338345864,20
2025,18,2025-10-05,2.960047068685645,2.3,0,0.6666666666666666,1.0,0.8,0,0.2,0.8721804511278194,20
2025,19,2025-10-19,3.5224410732341824,3.4,1,0.6666666666666666,0.6,0.8,0,0.1,0.7112781954887217,20
2025,20,2025-10-26,2.9612847374676123,3.5,0,1.0,0.6,0.7,1,0.05,0.6736842105263157,20
2025,21,2025-11-09,4.180927449209731,5.3,0,0.6666666666666666,0.8,0.5,0,0.05,0.3759398496240601,20
2025,22,2025-11-23,4.205735246383257,4.7,1,0.6666666666666666,0.8,0.7,0,0.1,0.3804511278195489,20
2025,23,2025-11-30,3.6350721223873235,4.2,1,0.3333333333333333,0.8,0.7,0,0.05,0.5909774436090225,20
2025,24,2025-12-07,3.602149975310996,3.2,0,0.6666666666666666,0.8,0.7,0,0.05,0.7563909774436091,20
